person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,empl_len,ppl_household,loan_status
31,male,High School,102948,6,RENT,16000,EDUCATION,11.34,0.16,8,560,Yes,6,1,0
29,female,Master,208854,10,MORTGAGE,8000,VENTURE,13.79,0.04,10,670,No,10,2,0
30,female,Master,196783,7,MORTGAGE,3500,PERSONAL,10.65,0.02,8,705,No,7,0,1
27,female,Master,211175,4,MORTGAGE,15000,MEDICAL,7.49,0.07,8,661,Yes,4,0,0
27,female,Bachelor,210558,6,MORTGAGE,21000,VENTURE,11.01,0.1,6,672,No,6,1,0
27,male,Bachelor,109216,0,RENT,16000,EDUCATION,12.42,0.15,9,538,Yes,0,2,0
34,female,Associate,211022,11,MORTGAGE,12000,PERSONAL,10.74,0.06,7,683,Yes,11,1,0
32,male,High School,211222,9,MORTGAGE,24000,HOMEIMPROVEMENT,11.01,0.11,7,695,No,9,1,0
28,male,Associate,109204,6,RENT,16000,VENTURE,12.68,0.15,10,663,Yes,6,1,0
27,female,Bachelor,108616,4,RENT,16000,HOMEIMPROVEMENT,8.88,0.15,9,633,Yes,4,0,0
27,female,Bachelor,211281,4,MORTGAGE,11500,HOMEIMPROVEMENT,7.51,0.05,7,727,No,4,3,0
33,male,Bachelor,210661,12,MORTGAGE,25000,DEBTCONSOLIDATION,10.75,0.12,9,708,No,12,2,0
29,male,Bachelor,210965,7,MORTGAGE,2500,VENTURE,7.14,0.01,6,670,Yes,7,1,0
29,male,High School,211002,7,MORTGAGE,10000,HOMEIMPROVEMENT,11.01,0.05,9,635,Yes,7,1,0
30,male,Doctorate,210769,9,MORTGAGE,25000,VENTURE,11.01,0.12,10,639,Yes,9,0,0
35,male,Doctorate,211117,10,OWN,24000,MEDICAL,12.73,0.11,10,656,No,10,0,0
33,male,Bachelor,197192,12,MORTGAGE,10000,EDUCATION,18.39,0.05,5,723,No,12,2,1
28,male,Associate,212457,7,MORTGAGE,25000,HOMEIMPROVEMENT,10.25,0.12,6,668,No,7,4,0
32,male,Bachelor,197626,8,MORTGAGE,2400,DEBTCONSOLIDATION,14.42,0.01,10,600,No,8,2,1
31,male,Master,213241,7,MORTGAGE,3500,DEBTCONSOLIDATION,11.01,0.02,7,740,Yes,7,0,0
28,female,Bachelor,213219,5,MORTGAGE,21125,VENTURE,13.16,0.1,5,709,Yes,5,0,0
31,female,Bachelor,85444,12,RENT,16000,MEDICAL,17.49,0.19,8,623,No,12,0,1
33,male,Bachelor,215103,13,MORTGAGE,20000,HOMEIMPROVEMENT,6.99,0.09,6,705,Yes,13,1,0
31,female,High School,215750,10,MORTGAGE,11200,MEDICAL,14.27,0.05,5,664,No,10,3,0
30,male,Master,217125,9,MORTGAGE,14000,MEDICAL,6.03,0.06,9,715,Yes,9,0,0
30,male,Bachelor,217183,6,MORTGAGE,6000,DEBTCONSOLIDATION,6.62,0.03,5,675,Yes,6,2,0
30,male,Associate,217312,11,MORTGAGE,28000,PERSONAL,10.65,0.13,6,673,Yes,11,1,0
27,male,Associate,217144,6,MORTGAGE,16000,HOMEIMPROVEMENT,11.01,0.07,8,670,No,6,0,0
29,male,Associate,217315,6,MORTGAGE,20000,MEDICAL,11.01,0.09,10,703,Yes,6,1,0
29,male,Bachelor,217115,6,MORTGAGE,12000,DEBTCONSOLIDATION,12.99,0.06,5,691,Yes,6,5,0
27,female,Associate,217120,3,MORTGAGE,8000,MEDICAL,13.23,0.04,7,644,No,3,1,0
27,male,Bachelor,121088,4,RENT,16000,VENTURE,11.11,0.13,5,649,Yes,4,1,0
32,male,Bachelor,216853,12,MORTGAGE,15600,PERSONAL,11.01,0.07,10,619,Yes,12,2,0
30,female,High School,219319,6,MORTGAGE,7200,PERSONAL,6.62,0.03,5,501,Yes,6,0,0
27,male,Master,205622,1,MORTGAGE,15000,DEBTCONSOLIDATION,11.83,0.07,10,679,No,1,0,1
34,female,Bachelor,219900,15,MORTGAGE,15000,HOMEIMPROVEMENT,12.84,0.07,9,700,No,15,0,0
34,female,Associate,122169,12,RENT,16000,VENTURE,6.17,0.13,9,636,No,12,0,0
27,female,Master,126695,2,RENT,16000,HOMEIMPROVEMENT,11.01,0.13,8,649,Yes,2,3,0
34,male,Associate,222685,11,MORTGAGE,18250,DEBTCONSOLIDATION,11.01,0.08,5,638,Yes,11,0,0
28,male,High School,129026,4,RENT,16000,HOMEIMPROVEMENT,13.49,0.12,6,638,No,4,0,0
27,female,Bachelor,227803,3,MORTGAGE,5125,VENTURE,14.84,0.02,6,693,Yes,3,1,0
30,female,Bachelor,227919,7,MORTGAGE,16000,HOMEIMPROVEMENT,16.35,0.07,8,685,Yes,7,2,0
27,female,Master,133218,4,RENT,16000,EDUCATION,15.27,0.12,8,550,No,4,1,0
29,female,Master,233003,6,MORTGAGE,11125,DEBTCONSOLIDATION,10.59,0.05,6,662,No,6,2,0
34,female,Bachelor,234988,12,MORTGAGE,6000,VENTURE,14.27,0.03,8,517,Yes,12,0,0
34,female,Master,234964,11,MORTGAGE,6000,PERSONAL,6.92,0.03,10,626,No,11,1,0
30,male,Master,132713,9,RENT,16000,HOMEIMPROVEMENT,11.01,0.12,6,663,No,9,3,0
30,female,Master,238948,11,MORTGAGE,5000,DEBTCONSOLIDATION,5.79,0.02,6,651,Yes,11,0,0
28,female,Master,239600,6,MORTGAGE,10000,HOMEIMPROVEMENT,9.32,0.04,10,711,No,6,1,0
27,female,Doctorate,241287,5,MORTGAGE,7000,PERSONAL,6.03,0.03,10,706,No,5,2,0
31,female,Associate,241094,9,MORTGAGE,7800,MEDICAL,9.63,0.03,8,580,Yes,9,2,0
35,male,Master,241005,17,MORTGAGE,25000,EDUCATION,11.01,0.1,7,693,No,17,2,0
29,female,Bachelor,130855,7,RENT,16000,EDUCATION,11.01,0.12,7,644,No,7,1,1
30,male,Master,240693,10,MORTGAGE,21600,DEBTCONSOLIDATION,13.11,0.09,8,509,Yes,10,1,0
31,female,Bachelor,241058,10,MORTGAGE,9000,VENTURE,7.88,0.04,6,635,Yes,10,2,0
29,female,Master,240819,11,MORTGAGE,12000,MEDICAL,7.88,0.05,7,657,No,11,1,0
31,female,Bachelor,241135,8,OWN,23500,HOMEIMPROVEMENT,10.99,0.1,5,624,No,8,1,0
30,male,Master,241070,7,OWN,16000,VENTURE,11.01,0.07,5,531,Yes,7,0,0
29,male,High School,240973,3,OWN,23000,EDUCATION,12.18,0.1,9,633,Yes,3,1,0
32,female,Bachelor,226695,11,MORTGAGE,10000,EDUCATION,10.71,0.04,7,640,No,11,2,1
33,female,Bachelor,241032,9,MORTGAGE,25000,HOMEIMPROVEMENT,9.76,0.1,9,597,Yes,9,0,0
29,female,Bachelor,241158,7,MORTGAGE,6000,MEDICAL,11.01,0.02,8,668,Yes,7,0,0
34,female,Associate,156887,10,RENT,16000,VENTURE,6.03,0.1,6,540,No,10,4,0
32,male,Bachelor,157380,9,RENT,16000,PERSONAL,11.01,0.1,10,614,Yes,9,4,0
33,male,Bachelor,241966,10,MORTGAGE,20000,DEBTCONSOLIDATION,14.27,0.08,7,570,No,10,2,0
28,female,Associate,242022,4,OWN,12000,VENTURE,11.01,0.05,8,688,No,4,0,0
31,male,High School,242667,6,MORTGAGE,15000,HOMEIMPROVEMENT,11.12,0.06,9,643,No,6,2,0
29,female,Associate,242210,6,MORTGAGE,18000,VENTURE,11.83,0.07,10,665,Yes,6,1,0
27,female,High School,231075,5,MORTGAGE,15000,DEBTCONSOLIDATION,17.58,0.06,8,700,No,5,0,1
32,male,High School,245848,13,OWN,25000,EDUCATION,11.12,0.1,5,617,No,13,1,0
29,female,Bachelor,234882,6,MORTGAGE,3600,VENTURE,14.26,0.02,7,619,No,6,1,1
33,female,Bachelor,252837,7,MORTGAGE,20000,DEBTCONSOLIDATION,9.91,0.08,7,691,No,7,4,0
29,female,Master,253340,7,MORTGAGE,14000,MEDICAL,12.42,0.06,6,739,No,7,3,0
27,female,Master,205007,5,RENT,16000,HOMEIMPROVEMENT,5.79,0.08,8,707,No,5,2,0
29,male,Bachelor,241253,9,RENT,16000,EDUCATION,12.69,0.07,7,675,Yes,9,2,0
28,male,Associate,240850,3,RENT,16000,PERSONAL,10.91,0.07,9,680,No,3,2,0
31,male,Bachelor,259003,10,MORTGAGE,15000,MEDICAL,10.99,0.06,10,663,Yes,10,2,0
29,female,Master,360479,8,RENT,16000,HOMEIMPROVEMENT,11.58,0.04,8,682,Yes,8,0,0
32,male,High School,265048,9,MORTGAGE,33000,HOMEIMPROVEMENT,20.0,0.12,9,661,No,9,2,0
34,female,Master,264551,11,MORTGAGE,7350,DEBTCONSOLIDATION,11.99,0.03,6,641,Yes,11,1,0
29,male,High School,265073,7,MORTGAGE,2500,EDUCATION,6.99,0.01,5,656,Yes,7,1,0
34,male,Bachelor,264950,13,MORTGAGE,11275,DEBTCONSOLIDATION,12.99,0.04,8,631,Yes,13,1,0
29,male,High School,265023,6,MORTGAGE,8500,DEBTCONSOLIDATION,10.37,0.03,5,610,Yes,6,1,0
34,male,Associate,267565,11,MORTGAGE,13000,MEDICAL,8.49,0.05,7,664,Yes,11,0,0
35,male,Master,270926,13,MORTGAGE,5000,VENTURE,7.49,0.02,9,676,No,13,1,0
32,male,High School,687568,14,RENT,16000,MEDICAL,9.76,0.02,5,687,Yes,14,3,0
27,male,Bachelor,256673,8,MORTGAGE,35000,DEBTCONSOLIDATION,16.77,0.14,5,662,No,8,1,1
34,female,High School,271141,15,MORTGAGE,3000,MEDICAL,13.35,0.01,10,703,Yes,15,3,0
28,male,Associate,270875,7,MORTGAGE,20000,PERSONAL,7.88,0.07,9,616,Yes,7,0,0
30,female,Associate,43799,6,RENT,19000,EDUCATION,13.72,0.43,7,645,No,6,0,1
28,female,Bachelor,271042,5,MORTGAGE,6000,DEBTCONSOLIDATION,11.12,0.02,7,686,No,5,3,0
30,male,Bachelor,274867,10,MORTGAGE,12800,VENTURE,15.33,0.05,8,666,Yes,10,3,0
27,female,Master,274789,6,MORTGAGE,6000,HOMEIMPROVEMENT,7.14,0.02,6,724,No,6,1,0
27,female,Associate,223381,8,MORTGAGE,35000,MEDICAL,11.01,0.16,5,592,No,8,1,1
30,female,Associate,277013,8,MORTGAGE,12000,DEBTCONSOLIDATION,13.98,0.04,10,640,Yes,8,1,0
29,female,Bachelor,262437,8,MORTGAGE,25000,DEBTCONSOLIDATION,19.04,0.1,9,578,No,8,3,1
28,male,Associate,277304,7,MORTGAGE,10000,DEBTCONSOLIDATION,10.95,0.04,6,669,Yes,7,1,0
35,male,High School,282277,14,MORTGAGE,7500,HOMEIMPROVEMENT,15.05,0.03,6,592,Yes,14,2,0
27,female,Associate,283178,5,MORTGAGE,28000,VENTURE,15.96,0.1,5,597,Yes,5,3,0
33,male,High School,283273,12,MORTGAGE,25000,EDUCATION,10.62,0.09,6,605,Yes,12,0,0
28,female,Associate,73137,6,RENT,19200,DEBTCONSOLIDATION,7.88,0.26,8,571,No,6,1,1
31,male,Bachelor,282790,9,OWN,11200,MEDICAL,15.65,0.04,5,677,Yes,9,2,0
30,male,Bachelor,269412,8,MORTGAGE,25000,HOMEIMPROVEMENT,11.83,0.09,9,618,No,8,2,1
28,male,High School,230430,6,MORTGAGE,9000,MEDICAL,16.95,0.04,6,618,No,6,0,1
32,male,Associate,285606,11,MORTGAGE,21000,HOMEIMPROVEMENT,9.2,0.07,9,675,Yes,11,0,0
29,male,High School,288843,10,MORTGAGE,12000,DEBTCONSOLIDATION,6.03,0.04,9,647,Yes,10,2,0
33,male,Master,289143,8,OWN,15000,PERSONAL,13.16,0.05,10,617,Yes,8,2,0
29,female,Associate,291800,6,OWN,35000,MEDICAL,10.37,0.12,8,672,Yes,6,2,0
27,male,Master,96341,0,RENT,19200,PERSONAL,13.87,0.2,9,620,Yes,0,1,0
27,female,Bachelor,293595,7,OTHER,15000,VENTURE,14.42,0.05,5,696,Yes,7,1,0
28,male,Bachelor,295269,10,MORTGAGE,18000,PERSONAL,17.39,0.06,9,615,Yes,10,0,0
32,male,High School,301017,11,MORTGAGE,14000,PERSONAL,12.99,0.05,8,577,Yes,11,1,0
29,male,Associate,300889,8,MORTGAGE,25000,EDUCATION,6.62,0.08,9,671,Yes,8,4,0
29,male,Bachelor,300992,7,MORTGAGE,10000,PERSONAL,7.49,0.03,10,717,Yes,7,0,0
30,male,Bachelor,301156,9,OWN,15000,MEDICAL,15.99,0.05,8,583,Yes,9,0,0
31,female,Bachelor,300959,7,MORTGAGE,12000,PERSONAL,14.09,0.04,6,623,No,7,3,0
32,female,Master,300997,11,MORTGAGE,20000,EDUCATION,11.48,0.07,10,673,Yes,11,1,0
29,male,High School,301174,8,MORTGAGE,20000,EDUCATION,13.79,0.07,8,617,Yes,8,0,0
27,male,Associate,99841,3,RENT,19200,DEBTCONSOLIDATION,9.99,0.19,8,611,Yes,3,1,0
30,female,Bachelor,301033,6,MORTGAGE,5000,DEBTCONSOLIDATION,9.01,0.02,8,675,Yes,6,1,0
34,male,Associate,91546,9,RENT,19200,EDUCATION,16.77,0.21,10,651,No,9,0,1
32,female,Master,315511,11,MORTGAGE,12800,MEDICAL,9.91,0.04,8,644,Yes,11,3,0
27,male,Bachelor,317610,5,MORTGAGE,35000,MEDICAL,11.01,0.11,5,585,Yes,5,4,0
30,female,Master,304778,6,MORTGAGE,24000,DEBTCONSOLIDATION,14.96,0.08,7,703,No,6,2,1
29,male,Associate,319204,3,MORTGAGE,25000,PERSONAL,11.26,0.08,10,597,Yes,3,0,0
28,male,Bachelor,320081,4,MORTGAGE,9000,PERSONAL,5.42,0.03,10,676,No,4,1,0
30,female,Associate,330961,7,MORTGAGE,7000,EDUCATION,11.71,0.02,10,701,Yes,7,1,0
31,female,Bachelor,331294,9,MORTGAGE,30000,PERSONAL,10.59,0.09,8,672,Yes,9,2,0
27,male,Bachelor,109305,1,RENT,19200,HOMEIMPROVEMENT,6.99,0.18,8,509,Yes,1,0,0
27,male,High School,330870,6,MORTGAGE,35000,VENTURE,11.01,0.11,6,569,Yes,6,3,0
34,male,Bachelor,330971,13,MORTGAGE,25000,VENTURE,16.32,0.08,9,632,No,13,1,0
32,male,High School,115267,11,RENT,19200,DEBTCONSOLIDATION,11.89,0.17,9,629,Yes,11,2,0
29,female,Master,349176,10,MORTGAGE,13175,PERSONAL,10.99,0.04,7,704,No,10,2,0
27,male,High School,348943,3,MORTGAGE,7875,MEDICAL,9.99,0.02,6,638,No,3,1,0
31,female,Master,353946,9,MORTGAGE,12000,VENTURE,8.94,0.03,6,682,No,9,1,0
30,female,Associate,360839,9,OWN,35000,HOMEIMPROVEMENT,10.59,0.1,10,606,Yes,9,2,0
28,female,Associate,360880,6,MORTGAGE,9600,PERSONAL,15.23,0.03,10,678,Yes,6,2,0
28,male,Master,361101,7,MORTGAGE,10125,EDUCATION,15.23,0.03,6,717,No,7,3,0
28,female,Bachelor,346815,7,MORTGAGE,18000,VENTURE,20.0,0.05,9,622,No,7,3,1
31,female,Associate,360803,7,MORTGAGE,35000,VENTURE,15.23,0.1,6,666,Yes,7,0,0
27,male,Associate,361226,5,MORTGAGE,35000,DEBTCONSOLIDATION,11.01,0.1,8,675,Yes,5,1,0
28,female,High School,360788,6,MORTGAGE,10800,DEBTCONSOLIDATION,6.92,0.03,5,543,Yes,6,2,0
32,male,Bachelor,361150,8,MORTGAGE,24000,MEDICAL,12.87,0.07,10,681,No,8,2,0
30,male,Bachelor,360969,8,MORTGAGE,6000,VENTURE,9.63,0.02,10,696,No,8,2,0
30,male,High School,361038,7,MORTGAGE,20000,MEDICAL,11.58,0.06,9,565,Yes,7,0,0
33,male,Bachelor,360931,9,OWN,25000,MEDICAL,14.42,0.07,7,589,Yes,9,2,0
30,male,High School,373221,5,MORTGAGE,14000,DEBTCONSOLIDATION,11.01,0.04,10,533,Yes,5,3,0
27,male,High School,384783,5,MORTGAGE,28000,DEBTCONSOLIDATION,7.9,0.07,9,623,Yes,5,2,0
33,male,High School,385074,12,MORTGAGE,14000,VENTURE,7.91,0.04,5,604,Yes,12,0,0
31,male,Bachelor,391303,9,MORTGAGE,10000,MEDICAL,5.99,0.03,7,680,Yes,9,1,0
28,female,Master,325368,9,MORTGAGE,25000,MEDICAL,17.88,0.08,6,614,No,9,3,1
35,female,Master,329467,14,MORTGAGE,25000,MEDICAL,14.59,0.08,6,638,No,14,3,1
29,female,Master,420896,7,MORTGAGE,12000,DEBTCONSOLIDATION,7.51,0.03,7,710,No,7,0,0
34,female,Bachelor,429091,12,MORTGAGE,14000,HOMEIMPROVEMENT,18.64,0.03,9,599,No,12,0,0
31,female,Associate,446050,9,MORTGAGE,5875,HOMEIMPROVEMENT,7.74,0.01,9,641,Yes,9,2,0
30,female,Master,447379,4,OWN,2400,HOMEIMPROVEMENT,10.99,0.01,5,594,Yes,4,1,0
32,male,Master,462976,11,MORTGAGE,19925,VENTURE,7.9,0.04,9,650,No,11,2,0
33,female,Bachelor,493048,10,MORTGAGE,35000,HOMEIMPROVEMENT,10.37,0.07,5,657,No,10,0,0
35,male,Bachelor,498907,13,MORTGAGE,15500,HOMEIMPROVEMENT,16.45,0.03,10,713,Yes,13,1,0
29,male,Associate,504920,4,MORTGAGE,8000,DEBTCONSOLIDATION,12.73,0.02,5,599,Yes,4,2,0
29,female,Bachelor,534783,5,MORTGAGE,25000,PERSONAL,9.62,0.05,5,577,Yes,5,0,0
29,male,Bachelor,541155,4,MORTGAGE,25000,EDUCATION,15.37,0.05,7,683,No,4,4,0
29,female,Associate,577111,9,MORTGAGE,6500,MEDICAL,5.42,0.01,6,581,Yes,9,1,0
34,male,Doctorate,478482,10,MORTGAGE,14000,MEDICAL,14.61,0.03,5,604,No,10,3,1
30,female,Associate,627222,4,MORTGAGE,2500,HOMEIMPROVEMENT,7.43,0.0,9,637,No,4,3,0
33,male,Bachelor,13376,8,OWN,7200,VENTURE,6.03,0.54,8,715,No,8,0,1
33,female,Associate,86436,10,RENT,19600,HOMEIMPROVEMENT,16.07,0.23,6,637,No,10,0,1
32,female,Master,101301,5,RENT,19600,MEDICAL,17.19,0.19,7,708,No,5,2,1
28,male,Master,725713,5,MORTGAGE,25000,PERSONAL,9.01,0.03,9,735,No,5,1,1
31,male,High School,890990,10,MORTGAGE,12000,MEDICAL,10.25,0.01,6,599,No,10,2,0
32,male,Bachelor,900803,10,MORTGAGE,30000,DEBTCONSOLIDATION,9.91,0.03,8,647,Yes,10,0,0
35,female,Associate,915386,14,OWN,10000,MEDICAL,8.94,0.01,10,630,Yes,14,2,0
29,female,Master,12313,8,RENT,2600,DEBTCONSOLIDATION,12.69,0.21,7,716,No,8,1,1
30,female,Bachelor,12258,8,RENT,1800,PERSONAL,5.99,0.15,8,609,No,8,1,1
30,female,Bachelor,12662,8,RENT,1500,DEBTCONSOLIDATION,12.73,0.12,8,643,No,8,0,1
28,male,Bachelor,11827,5,RENT,3000,HOMEIMPROVEMENT,10.25,0.25,6,580,No,5,1,1
29,male,Bachelor,11427,7,RENT,4500,VENTURE,8.63,0.39,10,612,No,7,1,1
29,female,Master,11409,3,RENT,3000,PERSONAL,7.49,0.26,7,651,No,3,1,1
31,male,High School,11112,8,OWN,2500,PERSONAL,7.14,0.22,8,639,No,8,0,1
28,female,Associate,10649,4,RENT,4750,HOMEIMPROVEMENT,11.12,0.45,5,587,No,4,1,1
31,female,Bachelor,10754,6,RENT,4000,EDUCATION,11.01,0.37,7,633,No,6,1,1
29,female,Doctorate,9824,5,RENT,2200,VENTURE,9.91,0.22,9,676,No,5,3,1
29,male,Associate,8037,10,RENT,3250,HOMEIMPROVEMENT,8.59,0.4,9,621,No,10,1,1
32,male,Master,8000,9,RENT,1200,PERSONAL,12.73,0.15,9,580,No,9,1,1
30,female,Bachelor,78015,6,MORTGAGE,10200,EDUCATION,6.62,0.13,5,688,No,6,1,0
27,male,Associate,180868,3,MORTGAGE,18000,HOMEIMPROVEMENT,11.01,0.1,7,653,No,3,0,0
27,male,Bachelor,51605,4,RENT,7200,PERSONAL,10.59,0.14,9,682,Yes,4,0,0
34,male,Bachelor,145114,13,MORTGAGE,25000,HOMEIMPROVEMENT,15.83,0.17,8,696,Yes,13,2,0
28,male,Associate,75689,6,RENT,15000,HOMEIMPROVEMENT,7.9,0.2,10,566,Yes,6,1,0
31,male,Associate,50344,10,RENT,5000,PERSONAL,15.28,0.1,5,617,No,10,3,0
28,male,Associate,73185,6,MORTGAGE,4800,DEBTCONSOLIDATION,11.01,0.07,5,591,Yes,6,0,0
29,male,Bachelor,56043,9,MORTGAGE,6000,PERSONAL,11.49,0.11,8,654,No,9,0,0
30,female,Master,186931,5,RENT,6000,MEDICAL,7.14,0.03,8,517,Yes,5,3,0
27,female,Bachelor,120844,4,MORTGAGE,14400,PERSONAL,11.01,0.12,8,570,Yes,4,1,0
32,male,Bachelor,56045,11,RENT,1800,EDUCATION,11.58,0.03,8,676,No,11,2,0
29,male,Bachelor,42980,5,RENT,1800,DEBTCONSOLIDATION,5.42,0.04,5,647,No,5,0,0
28,female,Associate,49018,4,MORTGAGE,19200,DEBTCONSOLIDATION,9.91,0.39,6,630,Yes,4,2,0
31,female,Master,61360,5,MORTGAGE,3000,VENTURE,13.22,0.05,10,710,Yes,5,4,0
28,male,Bachelor,31145,5,RENT,7000,EDUCATION,6.92,0.22,7,561,Yes,5,3,0
29,male,High School,61237,10,OWN,4200,MEDICAL,9.91,0.07,6,538,Yes,10,1,0
35,female,Associate,26436,11,RENT,8000,DEBTCONSOLIDATION,11.14,0.3,7,678,No,11,0,1
32,female,Master,39165,11,RENT,4000,MEDICAL,11.49,0.1,10,654,No,11,0,0
30,female,Bachelor,118633,8,MORTGAGE,20000,MEDICAL,14.59,0.17,8,650,No,8,0,1
34,female,Master,28468,12,OWN,2500,VENTURE,11.01,0.09,9,680,Yes,12,1,0
29,male,Bachelor,82779,5,RENT,10000,EDUCATION,10.65,0.12,5,629,Yes,5,1,0
28,male,Bachelor,60721,8,MORTGAGE,5000,VENTURE,7.74,0.08,9,624,Yes,8,2,0
30,male,Master,27054,6,RENT,1500,DEBTCONSOLIDATION,11.71,0.06,8,627,No,6,2,1
31,male,Bachelor,61225,8,MORTGAGE,2000,VENTURE,6.39,0.03,5,544,Yes,8,1,0
30,female,Bachelor,78999,9,RENT,12800,PERSONAL,15.2,0.16,6,667,Yes,9,3,0
27,female,Associate,35438,4,RENT,5000,MEDICAL,14.96,0.14,5,545,Yes,4,1,0
28,male,Bachelor,87593,5,MORTGAGE,18000,HOMEIMPROVEMENT,11.89,0.21,8,651,Yes,5,3,0
32,female,Associate,55138,7,MORTGAGE,8000,PERSONAL,14.65,0.15,8,625,Yes,7,2,0
27,female,Bachelor,47673,5,MORTGAGE,5000,HOMEIMPROVEMENT,18.79,0.1,10,644,No,5,2,1
27,male,Associate,70749,2,RENT,7000,VENTURE,11.01,0.1,9,505,Yes,2,0,0
31,female,Associate,68073,8,RENT,3000,DEBTCONSOLIDATION,14.27,0.04,6,546,Yes,8,2,0
32,female,Bachelor,90582,10,RENT,10000,HOMEIMPROVEMENT,7.29,0.11,7,561,Yes,10,2,0
31,female,Bachelor,73901,9,RENT,8650,VENTURE,8.49,0.12,8,674,No,9,1,0
29,male,Bachelor,55827,4,MORTGAGE,2000,MEDICAL,7.88,0.04,8,644,Yes,4,3,0
27,female,Bachelor,63238,6,RENT,5100,HOMEIMPROVEMENT,10.37,0.08,7,697,No,6,2,0
30,female,Associate,69129,6,MORTGAGE,12000,MEDICAL,8.94,0.17,9,625,No,6,1,0
32,male,Bachelor,56437,10,RENT,3000,DEBTCONSOLIDATION,16.29,0.05,6,639,No,10,1,1
27,female,Associate,83727,6,RENT,6000,DEBTCONSOLIDATION,15.21,0.07,8,611,No,6,2,1
27,male,Associate,62028,5,RENT,1600,PERSONAL,10.59,0.03,8,638,No,5,0,0
33,male,Master,61049,11,RENT,6000,PERSONAL,14.96,0.1,5,623,Yes,11,0,0
34,male,Bachelor,53599,13,OWN,10000,EDUCATION,13.43,0.19,9,642,Yes,13,2,0
27,female,Bachelor,37087,6,RENT,11000,PERSONAL,9.91,0.3,6,635,No,6,0,1
27,female,Master,96939,3,MORTGAGE,15000,EDUCATION,6.54,0.15,6,660,Yes,3,1,0
33,male,Bachelor,70521,8,RENT,14400,DEBTCONSOLIDATION,9.91,0.2,8,694,Yes,8,3,0
30,male,Master,132783,8,OWN,12000,PERSONAL,13.57,0.09,10,660,No,8,1,0
27,male,Bachelor,51250,7,MORTGAGE,4200,MEDICAL,6.76,0.08,9,594,Yes,7,0,0
29,male,High School,27277,5,RENT,8000,DEBTCONSOLIDATION,11.01,0.29,5,652,No,5,2,1
32,male,Bachelor,99489,13,MORTGAGE,10000,PERSONAL,10.36,0.1,6,610,Yes,13,0,0
32,female,Bachelor,61223,9,RENT,2200,EDUCATION,15.65,0.04,9,666,Yes,9,1,0
29,male,Associate,81768,7,MORTGAGE,10000,VENTURE,7.14,0.12,8,655,Yes,7,3,0
28,female,High School,55068,6,RENT,10000,MEDICAL,9.91,0.18,5,638,Yes,6,0,0
27,male,Bachelor,57307,7,MORTGAGE,6000,EDUCATION,9.99,0.1,6,714,Yes,7,2,0
27,male,Bachelor,278548,4,MORTGAGE,2000,PERSONAL,9.91,0.01,10,629,Yes,4,2,0
28,male,High School,46525,4,MORTGAGE,10750,PERSONAL,10.75,0.23,8,671,Yes,4,1,0
28,male,Associate,40399,4,RENT,15000,EDUCATION,11.01,0.37,10,659,No,4,1,1
29,female,Bachelor,144803,8,MORTGAGE,4700,HOMEIMPROVEMENT,7.14,0.03,9,636,Yes,8,3,0
33,female,Bachelor,80202,13,OWN,3500,HOMEIMPROVEMENT,11.01,0.04,5,597,Yes,13,1,0
29,female,Associate,94599,11,RENT,9000,VENTURE,12.42,0.1,6,680,No,11,1,0
31,male,Bachelor,82663,8,RENT,6000,PERSONAL,7.49,0.07,6,655,Yes,8,1,0
29,male,Associate,63396,6,MORTGAGE,12000,HOMEIMPROVEMENT,15.65,0.19,9,638,Yes,6,3,0
30,female,Master,67288,5,MORTGAGE,12000,DEBTCONSOLIDATION,10.38,0.18,10,637,Yes,5,0,0
29,female,Bachelor,91062,10,MORTGAGE,8000,PERSONAL,11.99,0.09,8,666,Yes,10,1,0
35,male,Bachelor,75876,15,MORTGAGE,9600,MEDICAL,14.61,0.13,6,692,No,15,2,1
29,male,Bachelor,288930,5,MORTGAGE,35000,PERSONAL,14.91,0.12,6,615,Yes,5,1,0
35,male,Master,48885,10,OWN,8000,VENTURE,7.66,0.16,7,654,Yes,10,1,0
27,male,Associate,57155,5,RENT,13000,MEDICAL,10.99,0.23,6,550,Yes,5,0,0
27,male,Doctorate,140286,5,MORTGAGE,25000,PERSONAL,13.36,0.18,6,663,No,5,3,1
32,female,High School,73864,9,MORTGAGE,2000,DEBTCONSOLIDATION,7.9,0.03,8,674,Yes,9,3,0
30,male,Master,70571,6,MORTGAGE,13200,HOMEIMPROVEMENT,11.01,0.19,5,608,Yes,6,0,0
33,male,Associate,43749,11,RENT,6000,MEDICAL,13.49,0.14,6,604,No,11,0,1
29,male,High School,41741,9,RENT,2000,VENTURE,14.72,0.05,5,668,Yes,9,2,0
31,male,High School,41882,7,RENT,5000,EDUCATION,5.42,0.12,7,681,Yes,7,0,0
28,male,Bachelor,114969,10,MORTGAGE,5000,PERSONAL,7.88,0.04,7,610,Yes,10,2,0
29,female,High School,141599,8,RENT,21000,EDUCATION,10.65,0.15,5,593,No,8,1,0
27,male,Bachelor,74466,7,MORTGAGE,1200,EDUCATION,10.37,0.02,9,573,Yes,7,2,0
